ID	NAME
-6032	SUCRALFATE SOHA TABLET ORAL 500 MG(دارو سازی سها)
-6033	SUCRALFATE 500 MG 30 TABLETS|SCORED TAB(صنعتی کیمیدارو)
-6034	AQUA-DRIN SOLUTION, DROPS OPHTHALMIC 10 % 10 ML(داروسازی تولید دارو)
-6035	SULFACETAMIDE 10% SOURCE GMB|STERILE EYE DROP(داروسازی رها اصفهان)
-6036	SULFACETAMIDE 10% SOURCE KATWIJK|STERILE EYE DROP(داروسازی رها اصفهان)
-6037	BACTIMIDE 10% OPHTHALMIC CHANGE FORMULA|STERILE EYE DROP(لابراتوارهای سینا دارو)
-6038	BACTIMIDE 10% OPHTHALMIC 10ML|STERILE EYE DROP(لابراتوارهای سینا دارو)
-6039	BACTIMIDE 20% OPHTHALMIC CHANGE FORMULA|STERILE EYE DROP(لابراتوارهای سینا دارو)
-6040	BACTIMIDE 20% OPHTHALMIC 10ML|STERILE EYE DROP(لابراتوارهای سینا دارو)
-6041	AQUA-DRIN SOLUTION, DROPS OPHTHALMIC 20 % 10 ML(داروسازی تولید دارو)
-6042	TRILOTOP OINTMENT TOPICAL 0.1 % 15 G(سبحان دارو)
-6043	TRIAMCINOLONE-BEHVAZAN OINTMENT TOPICAL 0.1 % 15 G(دارو سازی بهوزان)
-6045	TRIAMCINOLONE NN TOPICAL SHELF LIFE 3 YEAR|TOP OINT(ایران دارو)
-6046	TRIAMCINOLONE N N-EMAD 15 G TOPICAL SHELF LIFE 3 YEARS|TOP OINT(عماد درمان پارس)
-6047	TRIAMCINOLONE NN OINTMENT TOPICAL 1 MG/2.5 MG/100000 [IU]/1G 15 G(پارس دارو)
-6048	TRIAMTERENE-H-TEDAPHARM TABLET ORAL 50 MG/25 MG(داروسازی تهران دارو)
-6050	TRIFLUOPERAZINE TABLET ORAL 1 MG(مرهم دارو)
-6051	TRIFLUZIC INJECTION INTRAMUSCULAR 1 MG/1ML(داروسازی کاسپین تأمین)
-6052	MERAZOLE 20 MG HDPE BOTTLE 28 CAPSULES - PRECISE|CAP(داروسازی دکتر عبیدی)
-6053	MERAZOLE 20 MG GLASS BOTTLE 14 CAPSULES-TEMAD|CAP(داروسازی دکتر عبیدی)
-6055	MERAZOLE 20 MG HDPE BOTTLE 28 CAPSULES - ZIM|CAP(داروسازی دکتر عبیدی)
-6243	ACLASTA 5MG/100ML SITE FRESENIUS KABI|SOLUTION FOR INFUSION(شفا یاب گستر)
-6245	ZOLEDRONIC ACID NORMON INJECTION, SOLUTION PARENTERAL 5 MG/100ML(تچرا دارو)
-6246	NAPROXEN TABLET ORAL 375 MG(ایران دارو)
-6247	EXEDRAL TABLET ORAL 250 MG/65 MG/250 MG(البرز دارو)
-6249	URSOPHAR TABLET ORAL 500 MG(کوشان فارمد)
-6250	URSODEOXYCHOLIC ACID TABLET ORAL 500 MG(داروسازی جالینوس)
-6251	OPIUM TINCTURE ORAL 10 MG/1ML 250 ML(تولید مواد اولیه داروپخش)
-6252	OPIUM TINCTURE ORAL 10 MG/1ML 250 ML(تولیدی فاران شیمی تویسرکان)
-6253	DIPIUM 10MG/ML - 250ML 250ML ORAL TINCTURE|(کارخانجات دارو پخش)
-6254	DIPIUM 10MG/ML - 250ML SALEHAN SHIMI-2YEARS|(کارخانجات دارو پخش)
-6255	OPIUM-EXIR TINCTURE ORAL 10 MG/1ML 250 ML(داروسازی اکسیر)
-6257	ATROVENT COMP AEROSOL, METERED RESPIRATORY 20 UG/50 UG/1{DOSE} 200 {DOSE}(شفا یاب گستر)
-6258	SURIN CREAM TOPICAL 13.9 %(داروسازی تولید دارو)
-6259	SHAN 5 - 1DOSE - 0.5ML|(کی بی سی)
-6260	SHAN 5, 0.5 ML, 1DOSE|(روژین دارو)
-6261	SHAN 5|(کی بی سی)
-6262	SUNOPENT|(کی بی سی)
-6263	SUNOPENT|(بیوسان فارمد)
-6264	SUNOPENT 0.5 ML|(بیوسان فارمد)
-6265	DILTIGEL 2% 30 G TOPICAL|GEL(سبحان دارو)
-6266	DILTIAZEM GEL TOPICAL 2 %(داروسازی کاسپین تأمین)
-6267	PRADAXA CAPSULE ORAL 150 MG(هیراد فارمد)
-6268	PRADAXA CAPSULE ORAL 150 MG(پدیده داروی منحصر به فرد ایلام غرب)
-6269	PRADAXA 110MG CAP|(جوان آذر دارو)
-6270	PRADAXA 150 MG|(رازان فارمد ایرانیان)
-6271	PRADAXA 150 MG CAPSULE|(رازان فارمد ایرانیان)
-6272	DABIGATRAN CAPSULE ORAL 150 MG(داروسازی سامی ساز)
-6273	DABIGATRAN CAPSULE ORAL 150 MG(لابراتوارهای رازک)
-5322	TOPIRAMATE ARYA TABLET ORAL 50 MG(داروسازی آریا)
-5323	BUSPIRAX TABLET ORAL 5 MG(داروسازی تهران دارو)
-5324	REBETOL CAPSULE ORAL 200 MG(بهستان دارو)
-5326	RIBAVIRIN 200MG CAP|CAP(تامین آوا سلامت)
-5327	RIBABIOVIR CAPSULE ORAL 200 MG(باختر بیوشیمی)
-5328	APO-TERAZOSIN 2 MG|(رستا ایمن دارو)
-5329	APO-TERAZOSIN 2MG PACK 30|(رستا ایمن دارو)
-5331	TERAZOSIN ARYA TABLET ORAL 2 MG(داروسازی آریا)
-5332	TERAZOSIN 2 MG PACKAGING 100|(لابراتوارهای رازک)
-5333	TERAZOSIN 2 MG PACKAGING 30|(لابراتوارهای رازک)
-5335	ATORVASTATIN 10MG (100 TABLETS) SHELF 2 YEARS|TAB(کارخانجات دارو پخش)
-5336	BIOTOR TABLET ORAL 10 MG(باختر بیوشیمی)
-5337	TIDATOR 10MG PACKING 100 TABLETS|TAB(داروسازی تولید دارو)
-5338	ATOSTROL 10 (3 YEARS)|TAB(داروسازی تهران شیمی)
-5339	ATOVAST 10MG GLASS BOTTLE|TAB(داروسازی دکتر عبیدی)
-5340	ATOVAST 10MG BLISTER|TAB(داروسازی دکتر عبیدی)
-5342	ATORVASTATIN 10MG|TAB(داروسازی سامی ساز)
-5343	ATORVASTATIN 10MG FORMULATION|TAB(داروسازی سامی ساز)
-5344	LIPOFIX 10|TAB(لابراتوار داروسازی و بهداشتی شفا)
-5345	DICLOFENAC SODIUM TABLET, EXTENDED RELEASE ORAL 100 MG(لابراتوار داروسازی و بهداشتی شفا)
-5346	DICLOVICHAR ER 100 MG|TAB(جان ویشار)
-5348	VOLTAREN SR 100 MG|TAB(داروسازی مداوا)
-5349	VOLTAREN SR 100 MG|TAB(شفا یاب گستر)
-5350	DOCETAXEL INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML(بهستان دارو)
-5351	EPINEPHRINE 1MG/1ML CHANGE THE FORMULATION|INJ(کارخانجات دارو پخش)
-5352	EPINEPHRINE 1MG/1ML|INJ(کارخانجات دارو پخش)
-5354	ADERNALINE INJECTION PARENTERAL 1 MG/1ML 1 ML(سلامت پرمون امین)
-5059	SINGULAIR TABLET, CHEWABLE ORAL 5 MG(بهستان دارو)
-5060	SERTRALIN HEXAL 50MG|TAB(بهستان تولید)
-5061	ASENTRA 50MG|TAB(اکتوورکو)
-5062	SERTRALINE-SOBHAN 50 MG CHANGE(SOURCE-PHARMACOPOEIA)|TAB(سبحان دارو)
-5064	SERTRALINE 50 -ABIDI AUROBINDO|TAB(داروسازی دکتر عبیدی)
-5065	ZOLAMIN TABLET ORAL 50 MG(داروسازی امین)
-5067	SERTRABIOL TABLET ORAL 50 MG(باختر بیوشیمی)
-5068	ATOKIM TABLET ORAL 10 MG(دارو سازی حکیم)
-5069	LIPITOR TABLET ORAL 10 MG(بهستان دارو)
-5070	ATOKIM TABLET ORAL 20 MG(دارو سازی حکیم)
-5071	ATORVASTATIN 20MG|TAB(پور سینا)
-5073	ATORVASTATIN 20 SHELF LIFE 4 YEARS/ NO 30/ ALBORZ BULK|TAB(داروسازی رها اصفهان)
-5074	ATORVASTATIN TABLET ORAL 20 MG(داروئی و بهداشتی لقمان (سهام عام ))
-5075	ATORVASTATIN TABLET ORAL 20 MG(روزدارو)
-5076	ATORVASTATIN 20MG|TAB(داروسازی سامی ساز)
-5077	LIPI-CUT TABLET ORAL 20 MG(تولید مواد داروئی درسا دارو)
-5078	ATORVASTATIN 20 MG|TAB(لابراتوارهای شهردارو)
-5079	ATORVASTATIN 20 MG 3 BLISTER 10|TAB(مهردارو)
-5080	ATORVASTATIN 20 MG 2 BLISTER 15|TAB(مهردارو)
-5081	ATOVAST 20MG HDPE BOTTLE|TAB(داروسازی دکتر عبیدی)
-5082	ATOVAST 20MG|TAB(داروسازی دکتر عبیدی)
-5083	OXYMETHOLONE TABLET ORAL 50 MG(ایران هورمون)
-5084	OXYTOCIN INJECTION PARENTERAL 10 U/1ML(البرز دارو)
-5085	OXYTOCIN 10IU/1ML 10 AMP|INJ(داروسازی ابوریحان)
-5086	OXYTOCIN 10IU/1ML 100 AMP|INJ(داروسازی ابوریحان)
-5087	OXYTIP 5U/1ML|INJ(داروسازی کاسپین تأمین)
-5088	PACLITAXEL AQVIDA 30|VIAL(رویان دارو)
-5089	ALVOPAX 30MG/5ML|VIAL(نانو فناوران داروئی الوند)
-5090	PACLITAXEL MYLAN INJECTION PARENTERAL 6 MG/1ML 5 ML(گسترش بازرگانی دارو درمان پارس)
-5091	INTAXEL INJECTION PARENTERAL 6 MG/1ML 5 ML(درمان یاب دارو)
-6056	MERAZOLE 20 MG GLASS BOTTLE 14 CAPSULES - PRECISE|CAP(داروسازی دکتر عبیدی)
-6057	OMEPRAZOLE 20 MG SHELF LIFE 3 YEAR|CAP(ایران دارو)
-6058	OMEPRAZOLE 20 MG SHELF LIFE 5 YEARS-PE BOTTLE|CAP(سبحان دارو)
-6059	OMEPRAZOLE - SHAFA 20 PACKAGING 28|CAP(لابراتوار داروسازی و بهداشتی شفا)
-6060	OMEPRAZOLE - SHAFA 20|CAP(لابراتوار داروسازی و بهداشتی شفا)
-6061	OMEPRAZOLE CAPSULE, DELAYED RELEASE PELLETS ORAL 20 MG(پارس دارو)
-6062	OMEPRAZOLE CAPSULE, DELAYED RELEASE PELLETS ORAL 20 MG(لابراتوارهای رازک)
-6063	OMEPROSAD 20 GLASS CAP HDPE|CAP(سجاد داروی شرق)
-6064	OMEPRAZOLE CAPSULE, DELAYED RELEASE PELLETS ORAL 20 MG(پور سینا)
-6065	PROURACIL TABLET ORAL 50 MG(ایران هورمون)
-6066	PSEUDOEPHEDRINE SYRUP ORAL 30 MG/5ML 60 ML(البرز دارو)
-6067	PSEUDOEPHEDRINE-EMAD 30MG/5ML 60 ML CHANGE THE FORMULATION|SYRUP(عماد درمان پارس)
-6068	PSEUDOEPHEDRINE SYRUP ORAL 30 MG/5ML 60 ML(داروسازی کاسپین تأمین)
-6070	PYRAZINAMIDE TABLET ORAL 500 MG(ماه داروی حکیم)
-6071	PYRAMIST TABLET ORAL 60 MG(البرز دارو)
-6072	PYRIMETHAMINE TABLET ORAL 25 MG(تامین آوا سلامت)
-6073	PYRVICIDE SUSPENSION ORAL 50 MG/5ML(کارخانجات دارو پخش)
-6074	SALAS TABLET ORAL 500 MG(کارخانجات دارو پخش)
-6075	SULFASALAZINE 500MG NEW FORMULATION|TAB(مهردارو)
-6076	COLLIZAX-E 500 MG BOX PACKAGE 100PCS|TAB(داروسازی تهران دارو)
-6077	COLLIZAX TABLET ORAL 500 MG(داروسازی تهران دارو)
-6079	SULFADIAZINE 500MG|TAB(تامین آوا سلامت)
-6080	SULFADIAZINE TABLET ORAL 500 MG(ماه داروی حکیم)
-6081	SULFADIAZINE 500 MG 500 TAB|TAB(تامین آوا سلامت)
-6082	SULFADIAZINE 500 MG TABS|TAB(فوریتهای سینا آرات گستر)
-6083	SULFADIAZINE AMINO 500MG TABS|TAB(فوریتهای سینا آرات گستر)
-6084	SULFADIAZINE AMINO (SULFADIAZINE) 500MG TAB|TAB(فوریتهای سینا آرات گستر)
-6085	SULFADIAZINE 500MG TAB|TAB(تامین آوا سلامت)
-6276	PRADAXA CAPSULE ORAL 150 MG(رایان دارو ایرانیان)
-6277	PRADAXA CAPSULE ORAL 150 MG(مهبان دارو گستر پارس)
-6278	PRADAXA 150 MG CAP|(درمان یار آنی)
-6279	PRADAXA CAPSULE ORAL 150 MG(رشد و دارو)
-6280	PRADAXA 150 MG CAPSULE|(رضا دارو پارس)
-6281	PRADAXA CAPSULE ORAL 150 MG(ستارگان آزاده کیش)
-6282	XENIKO 60 30 CAPSULES|(لابراتوارهای رازک)
-6283	ORLISTAT CAPSULE ORAL 60 MG(رامو فارمین)
-6284	ORLISTAT CAPSULE ORAL 60 MG(دارو سازی فارابی)
-6285	URSOBIL TABLET ORAL 300 MG(اوزان)
-6287	CURACNE CAPSULE ORAL 10 MG(اوکسین داروی وشت)
-6288	FASTURTEC INJECTION, POWDER, FOR SOLUTION PARENTERAL 1.5 MG(فوریتهای داروئی سپاکو دارو)
-6289	FASTURTEC INJECTION, POWDER, FOR SOLUTION PARENTERAL 1.5 MG(دارو درمان صدف)
-6290	FASTURTEC 1.5 MG/ML|VIAL(کوبل دارو)
-6291	SENTOBIOX TABLET ORAL 62.5 MG(باختر بیوشیمی)
-6292	LYRIVER CAPSULE ORAL 200 MG(اکتوورکو)
-6293	PREGASOL 200 MG|(داروسازی امین)
-6294	PREGASOL 200 MG 30 CAPSULES IN BOX|(داروسازی امین)
-6295	PREGABALIN CAPSULE ORAL 200 MG(سبحان دارو)
-6296	GABATRANS CAPSULE ORAL 200 MG(سجاد داروی شرق)
-6297	OPIRECT SUPPOSITORY RECTAL 10 MG(داروسازی ابوریحان)
-6298	NILOTIB CAPSULE ORAL 200 MG(دارو سازی اسوه)
-6299	KIMONIL CAPSULE ORAL 200 MG(نو آوران دارویی کیمیا)
-6300	TASIGNA CAPSULE ORAL 200 MG(رایان دارو ایرانیان)
-6302	PARACETAMOL GENERIS INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 100 ML(امید دارو سلامت)
-6304	PARACETAMOL KABI INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 100 ML(درمان یاب دارو)
-6305	VIGAMOX 0.5% EYE DROP|(نوین دارو پژوه ایرانیان)
-6306	VIGAMOX SOLUTION, DROPS OPHTHALMIC 0.5 % 5 ML(هیراد فارمد)
-6307	VIGAMOX SOLUTION, DROPS OPHTHALMIC 0.5 % 5 ML(پویش دارو گستر برتر فارس)
-6308	VIGAMOX SOLUTION, DROPS OPHTHALMIC 0.5 % 5 ML(رازان فارمد ایرانیان)
-5355	EPIPEN INJECTION PARENTERAL 1 MG/1ML 1 ML(سینا پیشگام دارو نوین)
-5356	ERYTHROMYCIN MEDIPHARM 2% - 30 GR TOPICAL|TOP GEL(کیش مدیفارم)
-5357	ERYTHROMYCIN MEDIPHARM SOLUTION TOPICAL 2 % 60 ML(کیش مدیفارم)
-5358	ERYTHROMYCIN-SEPIDAJ SOLUTION TOPICAL 2 % 60 ML(دارو سازی سپیداج)
-5359	METROMAX SUSPENSION ORAL 125 MG/5ML 120 ML(داروسازی تهران شیمی)
-5360	FAGIKID SUSPENSION ORAL 125 MG/5ML 120 ML(الحاوی)
-5361	METRONIDAZOLE SOHA SUSPENSION ORAL 125 MG/5ML 120 ML(دارو سازی سها)
-5362	METRONIDAZOLE 250MG|TAB(فن آوریهای نوین دارویی آتیه)
-5363	METRONIDAZOLE 250MG SCORED TABLET|TAB(فن آوریهای نوین دارویی آتیه)
-5364	METRONIDAZOLE TABLET ORAL 250 MG(پارس دارو)
-5365	METRONIDAZOLE TABLET ORAL 250 MG(داروسازی جالینوس)
-5366	METRONIDAZOLE 250MG|TAB(البرز دارو)
-5368	METRONIDAZOLE 250 -ABIDI KIMIAGARAN|TAB(داروسازی دکتر عبیدی)
-5369	METRONIDAZOLE 250 -ABIDI UNICHEM|TAB(داروسازی دکتر عبیدی)
-5370	METRONIDAZOLE TABLET VAGINAL 500 MG(پارس دارو)
-5371	VITAMIN C INJECTION PARENTERAL 100 MG/1ML 5 ML(البرز دارو)
-5372	VITAMIN D3 CAPSULE ORAL 50000 [IU](داروئی ارایشی وبهداشتی مینو)
-5375	OSVE-VITAMIN E INJECTION PARENTERAL 100 [IU]/1ML(دارو سازی اسوه)
-5376	APO-WARFARIN TABLET ORAL 5 MG(رستا ایمن دارو)
-5377	PENICILLIN V TABLET ORAL 500 MG(داروسازی کوثر)
-5378	PEN INJECTION, POWDER, FOR SOLUTION PARENTERAL 600000 U/300000 U/300000 U(داروسازی جابرابن حیان)
-5380	PENTOXIFYLLINE 400|TAB(دارو سازی فارابی)
-5381	APO-PENTOXYFYLINE TABLET, EXTENDED RELEASE ORAL 400 MG(رستا ایمن دارو)
-5382	APO-PENTOXYFYLLINE 400 MG|TAB(رستا ایمن دارو)
-5383	PENTAFIL TABLET, EXTENDED RELEASE ORAL 400 MG(دارو سازی حکیم)
-5385	PERPHENAZINE TABLET ORAL 2 MG(کارخانجات دارو پخش)
-5092	ANZATAX INJECTION PARENTERAL 6 MG/1ML 5 ML(بهستان دارو)
-5093	CREON 25000 IU|CAP(بهستان دارو)
-5094	CREON 25000 IU BLISTER PACKAGING|CAP(بهستان دارو)
-5095	CUROPAN INJECTION PARENTERAL 2 MG/1ML 2 ML(داروسازی کاسپین تأمین)
-5096	CLAMOX POWDER, FOR SUSPENSION ORAL 250 MG/62.5 MG/5ML 100 ML(داروسازی دانا)
-5098	CO-AMOXICLAV POWDER, FOR SUSPENSION ORAL 250 MG/62.5 MG/5ML 100 ML(داروسازی جابرابن حیان)
-5099	CO-AMOXICLAV POWDER, FOR SUSPENSION ORAL 250 MG/62.5 MG/5ML 100 ML(آفا شیمی)
-5100	CO-AMOXICLAV POWDER, FOR SUSPENSION ORAL 250 MG/62.5 MG/5ML 100 ML(دارو سازی فارابی)
-5102	VITAMIN A ARYA TABLET, CHEWABLE ORAL 25000 [IU](داروسازی آریا)
-5103	OSVE-VITAMIN A INJECTION PARENTERAL 50000 [IU]/1ML(دارو سازی اسوه)
-5104	VITAMIN A ARYA TABLET ORAL 50000 [IU](داروسازی آریا)
-5105	P.A.D 30 GRAM|(داروسازی رها اصفهان)
-5106	VITAMIN A+D SOBHAN OINTMENT TOPICAL 850 [IU]/85 [IU]/1G 30 G(سبحان دارو)
-5107	VITAMIN A+D 30G TOPICAL|(داروسازی تولید دارو)
-5108	VITAMIN A+D-NAJO-30GRAM TOPICAL SHELF LIFE 3 YEARS|(ایران ناژو)
-5109	VITAMIN A+D-NAJO-30GRAM TOPICAL|(ایران ناژو)
-5110	VITAMIN A+D BEHVAZAN OINTMENT TOPICAL 850 [IU]/85 [IU]/1G 30 G(دارو سازی بهوزان)
-5111	VITAMIN A+D 30 G TOPICAL ALUMINIUM TUBE|(کارخانجات دارو پخش)
-5112	VITAMIN A+D 30 G TOPICAL LAMINATE TUBE|(کارخانجات دارو پخش)
-5114	VITAMIN B1 STEROP TABLET ORAL 100 MG(سامان دارو سلامت)
-5115	BETAVIN TABLET ORAL 100 MG(سلامت پرمون امین)
-5116	VITAMIN B1 TABLET ORAL 100 MG(کارخانجات دارو پخش)
-5117	VITAMIN B1 100|SCORED TAB(ساپونین ایر ان)
-5118	VITAMIN B1 TABLET ORAL 100 MG(داروسازی خوارزمی)
-5119	VITAMIN B1-SHAFA 100 PACKAGING 30|SCORED TAB(لابراتوار داروسازی و بهداشتی شفا)
-5120	VITAMIN B1 100 NUMBER 100|SCORED TAB(داروسازان ماد)
-5121	VITAMIN B1 100MG PACKAGING 30|SCORED TAB(لابراتوارهای رازک)
-6086	TAMOXIFEN 10MG 4 YEARS|TAB(ایران هورمون)
-6087	TERBINAFINE CREAM TOPICAL 1 % 15 G(پارس دارو)
-6088	TRIFLUOPERAZINE INJECTION INTRAMUSCULAR 1 MG/1ML(صنعتی کیمیدارو)
-6089	TRIFLUOPERAZINE TABLET ORAL 5 MG(مرهم دارو)
-6090	TRIHEXYPHENIDYL TABLET ORAL 2 MG(داروسازی امین)
-6091	TRIPHEN 2 MG|TAB(ایران دارو)
-6092	PACITANE TABLET ORAL 2 MG(بازرگانی سها کیش)
-6093	TRIPLE SULFA CREAM VAGINAL 3.42 %/2.86 %/3.7 % 78 G(داروسازی تهران شیمی)
-6094	TRIPLE SULFA-BEHVAZAN 78G VAGINAL SHELF LIFE-2.5YEARS|VAG CREAM(دارو سازی بهوزان)
-6095	JATROSOM TABLET ORAL 10 MG(پویش دارو گستر برتر فارس)
-6097	PARNATE 10 MG NEW PACKAGING|TAB(راسن درمان)
-6098	PARNATE TABLET ORAL 10 MG(یارا طب خاورمیانه)
-6099	TRAZODONE TABLET ORAL 50 MG(کارخانجات دارو پخش)
-6100	TRAZOLEX TABLET ORAL 50 MG(داروسازی تهران شیمی)
-6101	TRAZODONE TABLET ORAL 50 MG(لابراتوارهای رازک)
-6103	TRETINOIN MEDIPHARM 0.025% SHELF LIFE 3 YEAR|TOP GEL(کیش مدیفارم)
-6104	TRETINOIN 0.025%- 15 G-GEL SHELF LIFE 2 YEARS-LAMINATE TUBE|TOP GEL(کارخانجات دارو پخش)
-6105	TRETINOIN 0.025%- 15 G-GEL SHELF LIFE 3 YEARS-LAMINATE TUBE|TOP GEL(کارخانجات دارو پخش)
-6106	INTRATECT 50 MG/ML VIAL 50 ML|VIAL(پلاسما گستر پارس)
-6107	INTRATECT 5G VIAL 100ML|VIAL(درمان آرا)
-6108	NORTRIPTYLINE 10 MG|FC SCORED TAB(روزدارو)
-6109	NORTRIPTYLINE 10 MG SHELF LIFE 4 YEARS|FC SCORED TAB(داروئی و بهداشتی لقمان (سهام عام ))
-6111	NORTRIPTYLINE 25 MG|FC SCORED TAB(داروسازی امین)
-6112	NORTRIPTYLINE TABLET ORAL 25 MG(داروسازی دکتر عبیدی)
-6113	NORTRIPTYLINE 25 MG|FC SCORED TAB(سبحان دارو)
-6114	NORTRIPTYLINE 25MG SHELF LIFE 3 YEARS|FC SCORED TAB(داروئی و بهداشتی لقمان (سهام عام ))
-6115	NORTRIPTYLINE 25 MG|FC SCORED TAB(روزدارو)
-6116	NISTAT POWDER, FOR SUSPENSION ORAL 100000 [IU]/1ML(داروسازی جابرابن حیان)
-6309	VIGAMOX SOLUTION, DROPS OPHTHALMIC 0.5 % 5 ML(رشد و دارو)
-6310	VIGAMOX SOLUTION, DROPS OPHTHALMIC 0.5 % 5 ML(رضا دارو پارس)
-6311	VIGAMOX EYE DROP|(نوین دارو پژوه ایرانیان)
-6312	MOXIFLOXACIN SOLUTION, DROPS OPHTHALMIC 0.5 % 5 ML(لابراتوارهای سینا دارو)
-6313	VIGAMOX 0.5%|(شفا یاب گستر)
-6314	PARACETAMOL B.BRAUN 10 MG/ML PLASTIC BOTTLE 50 ML|(نیکان فارمد)
-6315	PARACETAMOL B.BRAUN INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 50 ML(درمان آرا)
-6316	PARACETAMIN INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 50 ML(داروسازی تهران شیمی)
-6317	PARACETAMOL KABI INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 50 ML(درمان یاب دارو)
-6319	AZARAM TABLET ORAL 25 MG(رامو فارمین)
-6320	GEMIFLOXACIN TABLET ORAL 320 MG(داروسازی جالینوس)
-6321	GEMIFLOXACIN TABLET ORAL 320 MG(داروسازی جابرابن حیان)
-6322	GEMIFLOXACIN-HAKIM TABLET ORAL 320 MG(دارو سازی حکیم)
-6323	GEMOQUIN TABLET ORAL 320 MG(لابراتوارهای شهردارو)
-6324	GEMIFLOXACIN TABLET ORAL 320 MG(دارو سازی سها)
-6325	GEMOX TABLET ORAL 320 MG(لابراتوارهای رازک)
-6326	FACTIGEM TABLET ORAL 320 MG(داروسازی آریا)
-6328	GEMFLOX TABLET ORAL 320 MG(کارخانجات دارو پخش)
-6329	BRONFECT TABLET ORAL 320 MG(داروسازی امین)
-6330	GEMFLO TABLET ORAL 320 MG(داروسازی خوارزمی)
-6331	FACTIVE 320 MG BULK BLISTER|(آرمان فارمد دارو)
-6332	FACTIVE 320MG|(آرمان فارمد دارو)
-6333	DAIVOBET OINTMENT TOPICAL 0.005 %/0.064 % 30 G(بهستان بهداشت)
-6334	CALCIPOTRIOL/BETAMETHASONE OINTMENT TOPICAL 0.005 %/0.064 % 30 G(دارو سازی بهوزان)
-6335	BETACALCIDERM OINTMENT TOPICAL 0.005 %/0.064 % 30 G(داروسازی تهران شیمی)
-6336	EBEDOCE INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 16 ML(کاوش گستر دارو)
-6337	DOCETAXEL INJECTION, SOLUTION INTRAVENOUS 10 MG/1ML 16 ML(بهستان دارو)
-6338	KLEAN-PREP|(راسن درمان)
-6339	DYSPORT INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 300 [IU](گروه داروئی داریان سلامت)
-5386	PERPHENAZINE 8 MG|COATED TAB(کارخانجات دارو پخش)
-5388	CARDIOSPRIN 80MG PACK 30 TABLETS|EC TAB(داروسازی سامی ساز)
-5389	CARDIOSPRIN 80MG PACK 60 TABLETS|EC TAB(داروسازی سامی ساز)
-5390	ASPRIMEX 80 NO 100|EC TAB(لابراتوارهای شهردارو)
-5391	ASPRIMEX 80 SHELF LIFE 3 YEAR,100NO|EC TAB(لابراتوارهای شهردارو)
-5392	ASPRIMEX 80 NO 30|EC TAB(لابراتوارهای شهردارو)
-5394	ZITHROMAX POWDER, FOR SUSPENSION ORAL 200 MG/5ML 15 ML(بهستان دارو)
-5395	AZIX POWDER, FOR SUSPENSION ORAL 200 MG/5ML 15 ML(دارویی بهین پاد)
-5396	BCG INJECTION, SUSPENSION INTRAVESICAL(انستیتو پاستور ایران)
-5397	BCG VACCINE INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION PERCUTANEOUS(انستیتو پاستور ایران)
-5398	BENZYLAGINE 0.15%-120ML SHELF LIFE 3.5 YEARS,GLASS BOTTLE|ORAL TOP SOL(داروسازی اکسیر)
-5400	CARBAMAZEPINE HEXAL 400MG RETARD BY SALUTAS|TAB(بهستان دارو)
-5401	LORATADINE-NAJO TABLET ORAL 10 MG(ایران ناژو)
-5402	LORATADINE TABLET ORAL 10 MG(داروسازی دکتر عبیدی)
-5403	LORATADINE-SHAFA TABLET ORAL 10 MG(لابراتوار داروسازی و بهداشتی شفا)
-5404	LORATADINE TABLET ORAL 10 MG(پور سینا)
-5405	LORATADINE TABLET ORAL 10 MG(رامو فارمین)
-5406	LORATADINE TABLET ORAL 10 MG(دارو سازی اسوه)
-5407	LORAZEPAM 4MG/ML|INJ(صنعتی کیمیدارو)
-5409	METRONIDAZOLE 0.75%-TOPICAL 30GRAM LAMINATE TUBE|TOP GEL(کارخانجات دارو پخش)
-5410	MOCLOBEMIDE ARYA TABLET ORAL 150 MG(داروسازی آریا)
-5411	MOCLOBEMIDE TABLET ORAL 150 MG(مهردارو)
-5412	AURORIX TABLET ORAL 150 MG(تامین آوا سلامت)
-5413	MITO INJECTION, POWDER, FOR SOLUTION PARENTERAL 2 MG(فوریتهای سینا آرات گستر)
-5414	MITOMYCIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 2 MG(شفایاب فردا)
-5415	MITOMYCIN 2|INJ(اوزان)
-5123	VITAMIN B1 100 - JALINOUS 30 TABLET|SCORED TAB(داروسازی جالینوس)
-5124	VITAMIN B1 300-JALINOUS|TAB(داروسازی جالینوس)
-5125	VITAMIN B1 300MG PACKAGING 100|TAB(لابراتوارهای رازک)
-5126	VITAKIM-B 300 100PCS|TAB(دارو سازی حکیم)
-5127	VITAMIN B1-SHAFA 300|TAB(لابراتوار داروسازی و بهداشتی شفا)
-5128	VITAMIN B1 300 MG 30TABLET|TAB(روزدارو)
-5129	THIAMVIT 300 MG PACKAGING 30|TAB(داروسازی خوارزمی)
